Label	Call	Site	Time	App	MPI	COV
1	Reduce	28	28.627932477621922	9.583633908521051	171.76759486573152	1.0680792049046561
2	Gather	14	29.413996562054773	5.256503386671718	176.48397937232863	0.22879621498514413
3	Irecv	17	19.15411999259756	9.528759800145545	114.92471995558537	0.38787990942252604
4	Reduce	28	19.46676759808394	17.004184919645052	116.80060558850364	1.1602746649222189
5	Irecv	14	16.68825819640335	0.09559502052513658	100.12954917842009	1.382733449332244
6	Recv	17	9.82173963474106	9.528759800145545	58.930437808446364	1.9262412019650101
